Date Time,Open,High,Low,Close,Settle,Volume
2019-06-18 00:00:00,531.5,531.5,531.5,531.5,531.5,1000000000
2019-06-19 00:00:00,522.25,522.25,522.25,522.25,522.25,1000000000
2019-06-20 00:00:00,526.5,526.5,526.5,526.5,526.5,1000000000
2019-06-21 00:00:00,526.0,526.0,526.0,526.0,526.0,1000000000
2019-06-24 00:00:00,538.0,538.0,538.0,538.0,538.0,1000000000
2019-06-25 00:00:00,535.75,535.75,535.75,535.75,535.75,1000000000
2019-06-26 00:00:00,543.75,543.75,543.75,543.75,543.75,1000000000
2019-06-27 00:00:00,547.5,547.5,547.5,547.5,547.5,1000000000
2019-06-28 00:00:00,528.0,528.0,528.0,528.0,528.0,1000000000
2019-07-01 00:00:00,514.0,514.0,514.0,514.0,514.0,1000000000
2019-07-02 00:00:00,503.5,503.5,503.5,503.5,503.5,1000000000
2019-07-03 00:00:00,518.0,518.0,518.0,518.0,518.0,1000000000
2019-07-04 00:00:00,518.625,518.625,518.625,518.625,518.625,1000000000
2019-07-05 00:00:00,519.25,519.25,519.25,519.25,519.25,1000000000
2019-07-08 00:00:00,516.75,516.75,516.75,516.75,516.75,1000000000
2019-07-09 00:00:00,509.75,509.75,509.75,509.75,509.75,1000000000
2019-07-10 00:00:00,511.75,511.75,511.75,511.75,511.75,1000000000
2019-07-11 00:00:00,536.25,536.25,536.25,536.25,536.25,1000000000
2019-07-12 00:00:00,536.25,536.25,536.25,536.25,536.25,1000000000
2019-07-15 00:00:00,507.75,507.75,507.75,507.75,507.75,1000000000
2019-07-16 00:00:00,507.5,507.5,507.5,507.5,507.5,1000000000
2019-07-17 00:00:00,505.5,505.5,505.5,505.5,505.5,1000000000
2019-07-18 00:00:00,493.5,493.5,493.5,493.5,493.5,1000000000
2019-07-19 00:00:00,502.5,502.5,502.5,502.5,502.5,1000000000
2019-07-22 00:00:00,487.25,487.25,487.25,487.25,487.25,1000000000
2019-07-23 00:00:00,487.25,487.25,487.25,487.25,487.25,1000000000
2019-07-24 00:00:00,497.75,497.75,497.75,497.75,497.75,1000000000
2019-07-25 00:00:00,499.5,499.5,499.5,499.5,499.5,1000000000
2019-07-26 00:00:00,496.0,496.0,496.0,496.0,496.0,1000000000
2019-07-29 00:00:00,503.5,503.5,503.5,503.5,503.5,1000000000
2019-07-30 00:00:00,497.25,497.25,497.25,497.25,497.25,1000000000
2019-07-31 00:00:00,487.25,487.25,487.25,487.25,487.25,1000000000
2019-08-01 00:00:00,475.75,475.75,475.75,475.75,475.75,1000000000
2019-08-02 00:00:00,490.75,490.75,490.75,490.75,490.75,1000000000
2019-08-05 00:00:00,494.5,494.5,494.5,494.5,494.5,1000000000
2019-08-06 00:00:00,484.0,484.0,484.0,484.0,484.0,1000000000
2019-08-07 00:00:00,488.25,488.25,488.25,488.25,488.25,1000000000
2019-08-08 00:00:00,498.5,498.5,498.5,498.5,498.5,1000000000
2019-08-09 00:00:00,499.5,499.5,499.5,499.5,499.5,1000000000
2019-08-12 00:00:00,471.75,471.75,471.75,471.75,471.75,1000000000
2019-08-13 00:00:00,472.0,472.0,472.0,472.0,472.0,1000000000
2019-08-14 00:00:00,473.75,473.75,473.75,473.75,473.75,1000000000
2019-08-15 00:00:00,469.0,469.0,469.0,469.0,469.0,1000000000
2019-08-16 00:00:00,470.75,470.75,470.75,470.75,470.75,1000000000
2019-08-19 00:00:00,465.5,465.5,465.5,465.5,465.5,1000000000
2019-08-20 00:00:00,460.0,460.0,460.0,460.0,460.0,1000000000
2019-08-21 00:00:00,462.5,462.5,462.5,462.5,462.5,1000000000
2019-08-22 00:00:00,467.25,467.25,467.25,467.25,467.25,1000000000
2019-08-23 00:00:00,475.25,475.25,475.25,475.25,475.25,1000000000
2019-08-26 00:00:00,473.0,473.0,473.0,473.0,473.0,1000000000
2019-08-27 00:00:00,473.75,473.75,473.75,473.75,473.75,1000000000
2019-08-28 00:00:00,472.25,472.25,472.25,472.25,472.25,1000000000
2019-08-29 00:00:00,469.75,469.75,469.75,469.75,469.75,1000000000
2019-08-30 00:00:00,451.25,451.25,451.25,451.25,451.25,1000000000
2019-09-02 00:00:00,448.25,448.25,448.25,448.25,448.25,1000000000
2019-09-03 00:00:00,447.25,447.25,447.25,447.25,447.25,1000000000
2019-09-04 00:00:00,456.25,456.25,456.25,456.25,456.25,1000000000
2019-09-05 00:00:00,464.0,464.0,464.0,464.0,464.0,1000000000
2019-09-06 00:00:00,460.25,460.25,460.25,460.25,460.25,1000000000
2019-09-09 00:00:00,474.5,474.5,474.5,474.5,474.5,1000000000
2019-09-10 00:00:00,484.5,484.5,484.5,484.5,484.5,1000000000
2019-09-11 00:00:00,477.5,477.5,477.5,477.5,477.5,1000000000
2019-09-12 00:00:00,485.75,485.75,485.75,485.75,485.75,1000000000
2019-09-13 00:00:00,485.75,485.75,485.75,485.75,485.75,1000000000
2019-09-16 00:00:00,488.75,488.75,488.75,488.75,488.75,1000000000
2019-09-17 00:00:00,484.25,484.25,484.25,484.25,484.25,1000000000
2019-09-18 00:00:00,489.5,489.5,489.5,489.5,489.5,1000000000
2019-09-19 00:00:00,488.0,488.0,488.0,488.0,488.0,1000000000
2019-09-20 00:00:00,484.25,484.25,484.25,484.25,484.25,1000000000
2019-09-23 00:00:00,483.0,483.0,483.0,483.0,483.0,1000000000
2019-09-24 00:00:00,481.75,481.75,481.75,481.75,481.75,1000000000
2019-09-25 00:00:00,477.25,477.25,477.25,477.25,477.25,1000000000
2019-09-26 00:00:00,484.25,484.25,484.25,484.25,484.25,1000000000
2019-09-27 00:00:00,487.25,487.25,487.25,487.25,487.25,1000000000
2019-09-30 00:00:00,495.75,495.75,495.75,495.75,495.75,1000000000
2019-10-01 00:00:00,498.75,498.75,498.75,498.75,498.75,1000000000
2019-10-02 00:00:00,489.0,489.0,489.0,489.0,489.0,1000000000
2019-10-03 00:00:00,488.75,488.75,488.75,488.75,488.75,1000000000
2019-10-04 00:00:00,490.5,490.5,490.5,490.5,490.5,1000000000
2019-10-07 00:00:00,489.25,489.25,489.25,489.25,489.25,1000000000
2019-10-08 00:00:00,500.25,500.25,500.25,500.25,500.25,1000000000
2019-10-09 00:00:00,500.25,500.25,500.25,500.25,500.25,1000000000
2019-10-10 00:00:00,493.0,493.0,493.0,493.0,493.0,1000000000
2019-10-11 00:00:00,508.0,508.0,508.0,508.0,508.0,1000000000
2019-10-14 00:00:00,511.0,511.0,511.0,511.0,511.0,1000000000
2019-10-15 00:00:00,507.0,507.0,507.0,507.0,507.0,1000000000
2019-10-16 00:00:00,513.25,513.25,513.25,513.25,513.25,1000000000
2019-10-17 00:00:00,525.5,525.5,525.5,525.5,525.5,1000000000
2019-10-18 00:00:00,532.25,532.25,532.25,532.25,532.25,1000000000
2019-10-21 00:00:00,523.5,523.5,523.5,523.5,523.5,1000000000
2019-10-22 00:00:00,518.0,518.0,518.0,518.0,518.0,1000000000
2019-10-23 00:00:00,520.75,520.75,520.75,520.75,520.75,1000000000
2019-10-24 00:00:00,516.0,516.0,516.0,516.0,516.0,1000000000
2019-10-25 00:00:00,517.75,517.75,517.75,517.75,517.75,1000000000
2019-10-28 00:00:00,511.75,511.75,511.75,511.75,511.75,1000000000
2019-10-29 00:00:00,511.5,511.5,511.5,511.5,511.5,1000000000
2019-10-30 00:00:00,509.25,509.25,509.25,509.25,509.25,1000000000
2019-10-31 00:00:00,508.75,508.75,508.75,508.75,508.75,1000000000
2019-11-01 00:00:00,516.0,516.0,516.0,516.0,516.0,1000000000
2019-11-04 00:00:00,509.75,509.75,509.75,509.75,509.75,1000000000
2019-11-05 00:00:00,515.25,515.25,515.25,515.25,515.25,1000000000
2019-11-06 00:00:00,516.75,516.75,516.75,516.75,516.75,1000000000
2019-11-07 00:00:00,512.5,512.5,512.5,512.5,512.5,1000000000
2019-11-08 00:00:00,510.25,510.25,510.25,510.25,510.25,1000000000
2019-11-11 00:00:00,505.75,505.75,505.75,505.75,505.75,1000000000
2019-11-12 00:00:00,517.0,517.0,517.0,517.0,517.0,1000000000
2019-11-13 00:00:00,509.0,509.0,509.0,509.0,509.0,1000000000
2019-11-14 00:00:00,507.75,507.75,507.75,507.75,507.75,1000000000
2019-11-15 00:00:00,502.75,502.75,502.75,502.75,502.75,1000000000
2019-11-18 00:00:00,507.25,507.25,507.25,507.25,507.25,1000000000
2019-11-19 00:00:00,512.0,512.0,512.0,512.0,512.0,1000000000
2019-11-20 00:00:00,515.5,515.5,515.5,515.5,515.5,1000000000
2019-11-21 00:00:00,509.0,509.0,509.0,509.0,509.0,1000000000
2019-11-22 00:00:00,515.25,515.25,515.25,515.25,515.25,1000000000
2019-11-25 00:00:00,531.0,531.0,531.0,531.0,531.0,1000000000
2019-11-26 00:00:00,530.25,530.25,530.25,530.25,530.25,1000000000
2019-11-27 00:00:00,528.5,528.5,528.5,528.5,528.5,1000000000
2019-11-28 00:00:00,538.0,538.0,538.0,538.0,538.0,1000000000
2019-11-29 00:00:00,547.5,547.5,547.5,547.5,547.5,1000000000
2019-12-02 00:00:00,543.25,543.25,543.25,543.25,543.25,1000000000
2019-12-03 00:00:00,530.5,530.5,530.5,530.5,530.5,1000000000
2019-12-04 00:00:00,535.0,535.0,535.0,535.0,535.0,1000000000
2019-12-05 00:00:00,532.0,532.0,532.0,532.0,532.0,1000000000
2019-12-06 00:00:00,532.5,532.5,532.5,532.5,532.5,1000000000
2019-12-09 00:00:00,532.0,532.0,532.0,532.0,532.0,1000000000
2019-12-10 00:00:00,534.75,534.75,534.75,534.75,534.75,1000000000
2019-12-11 00:00:00,530.75,530.75,530.75,530.75,530.75,1000000000
2019-12-12 00:00:00,539.25,539.25,539.25,539.25,539.25,1000000000
2019-12-13 00:00:00,539.25,539.25,539.25,539.25,539.25,1000000000
2019-12-14 00:00:00,542.75,542.75,542.75,542.75,542.75,1000000000
2019-12-16 00:00:00,549.75,549.75,549.75,549.75,549.75,1000000000
2019-12-17 00:00:00,556.25,556.25,556.25,556.25,556.25,1000000000
2019-12-18 00:00:00,548.25,548.25,548.25,548.25,548.25,1000000000
2019-12-19 00:00:00,545.25,545.25,545.25,545.25,545.25,1000000000
2019-12-20 00:00:00,542.25,542.25,542.25,542.25,542.25,1000000000
2019-12-23 00:00:00,539.5,539.5,539.5,539.5,539.5,1000000000
2019-12-24 00:00:00,541.0,541.0,541.0,541.0,541.0,1000000000
2019-12-26 00:00:00,549.0,549.0,549.0,549.0,549.0,1000000000
2019-12-27 00:00:00,556.25,556.25,556.25,556.25,556.25,1000000000
2019-12-30 00:00:00,556.0,556.0,556.0,556.0,556.0,1000000000
2019-12-31 00:00:00,558.75,558.75,558.75,558.75,558.75,1000000000
